incident_id,date,date_precision,time_of_day,time_local,location,country,shape,size,color,object_count,behavior,duration,sensors,witness_count,witness_types,agencies,n_agencies,n_source_docs,n_records_merged,explanation_status,confidence,summary,source_docs
INC-0700,2025-04-11,day,night,0007Z,,,,,,1,,23 seconds,visual,,military-pilot,Office of the Undersecretary of Defense for Intelligence and Security,1,1,1,not-assessed,high,US aircraft observed one possible UAP for 23 seconds.,dow-uap-d50-email-correspondence-indopacom-april-2025
INC-0701,2025-06-15,day,afternoon,1653Z,35SQT3423692957,Djibouti,round,,white hot,2,dynamic south,,visual,,military-other,Department of War,1,1,1,not-assessed,high,U.S. military operator observed two round white hot UAPs moving south at 240 knots.,dow-uap-d8-mission-report-djibouti-2025
INC-0702,2025-07,month,night,,Northeastern United States,United States,sphere,,red,,hovering; moving in tandem; merging,,visual; video,,civilian,FBI,1,1,1,not-assessed,high,Eyewitnesses observed two red orbs with white plasma centers hovering and moving in tandem before merging.,pursue-r3-record-index
INC-0703,2025-12-15,day,evening,18:19:40,Western United States,United States,irregular,,dark,1,hovering; flaring up and down; high speed; split into two; moving in all directions; stationary; flaring up and down in horizontal formation; triangle formation,,ir; visual; nvg,1,military-other; government-civilian; military-pilot,FBI,1,3,11,unexplained,high,"A grainy monochrome IR image of a single dark, irregular-shaped object captured by a U.S. military system.",fbi-photo-b24; pursue-r1-record-index; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted; usper-statement-redacted
INC-0704,2026-02,month,night,21:15,,United States,sphere,one meter,red,2,hovering; moved up and to the left; moved in tandem; smooth motion; silent; merged,,visual; video,2,civilian,FBI,1,1,1,not-assessed,high,"Witnesses observed two red spherical objects hovering in their backyard, which then moved in tandem and merged.",pursue-r3--fbi-uap-d009
INC-0705,2026-02,month,unknown,,,United States,orb,dime held at arm's length,white,several,traveling,,visual,1,civilian,FBI,1,1,1,not-assessed,medium,Witness observed several white orbs traveling at high altitude over their house.,pursue-r3--fbi-uap-d009
INC-0706,,day,morning,,,,parachute,,silver,,moving,,,,civilian,FBI,1,1,1,not-assessed,high,Witness observed a very large object high in the sky directly above and west of Sand Point Naval Air Station.,pursue-r3--fbi-uap-d013
INC-0707,,unknown,midday,1258Z,34SDG9041417044,,,,,,increased speed; changed direction,,visual,,military-pilot,Department of War,1,1,1,not-assessed,high,A U.S. military pilot observed a UAP traveling at 321 knots that increased speed and changed direction to the east.,dow-uap-d4-mission-report-arabian-gulf-2020
INC-0708,,unknown,midday,1354Z,,,,FL160 to FL170,,,constant speed,,visual,,military-other,Department of War,1,1,1,not-assessed,high,UAP observed at 1354Z at FL160 to FL170 with a constant velocity of 40 knots.,dow-uap-d5-mission-report-arabian-gulf-2020
INC-0709,,unknown,midday,1319Z,363453N 0255943E,unknown,triangular,,metallic,1,flying,,visual,1,military-other,Department of War,1,1,1,not-assessed,high,"A U.S. military operator observed a single triangular, metallic UAP while in transit.",dow-uap-d54-mission-report-mediterranean-sea-na
INC-0710,,day,afternoon,17:30,,,man's hat,larger than ordinary airplanes,,,hovering; silent flight; high speed departure,,,2,civilian,FBI,1,1,1,not-assessed,medium,"Two individuals reported seeing a flying disc in the shape of a man's hat hovering over Matahambre, Cuba, before it disappeared at high speed toward the sea.",65_hs1-834228961_62-hq-83894_section_9
INC-0711,,day,afternoon,,,,,"1,800 feet altitude",,,,,video,,military-other,Department of War,1,1,1,not-assessed,high,"A U.S. military operator reported observing one UAP at an estimated altitude of 1,800 feet.",dow-uap-d62-mission-report-strait-of-hormuz-september-2020
INC-0712,,day,afternoon,,,,,,,,moving,,,,civilian,FBI,1,1,1,not-assessed,high,Witness observed a bright object in the sky high over Sand Point Naval Air Station.,pursue-r3--fbi-uap-d013
INC-0713,,day,afternoon,,,,ring,,,,shimmering; darting,,,,civilian,FBI,1,1,1,not-assessed,high,Witness observed a bright shimmering object at extreme altitude that darted off to the west.,pursue-r3--fbi-uap-d013
INC-0714,,unknown,evening,1700,"Carthage, Missouri",USA,flat top,30 to 40 feet,aluminum,1,rotating; horizontal flight,,visual,1,civilian,Department of War,1,1,1,not-assessed,high,An aluminum-colored metallic object was observed rotating while moving at high speed.,38_143685_box7_incident_summaries_173-233
INC-0715,,day,evening,1829Z,,,,,,,,,,,military-other,CENTCOM,1,1,1,not-assessed,high,A U.S. military operator reported observing one UAP during an ISR mission.,dow-uap-d63-mission-report-strait-of-hormuz-october-2020
INC-0716,,unknown,evening,18:11:12,Western United States,United States,circular,,dark,1,,,ir,1,military-other,FBI,1,1,1,unexplained,high,"A small, dark, circular object was captured in a monochrome infrared or thermal sensor still over mountainous terrain.",fbi-photo-b12
INC-0717,,unknown,evening,18:19:54,Western United States,United States,elongated,,dark,2,,,visual,1,military-other,FBI,1,1,1,unexplained,high,"A grainy grayscale surveillance image showing two small, dark, elongated objects near the center of the frame.",fbi-photo-b13
INC-0718,,unknown,evening,18:12:20,Western United States,United States,smudge,,monochrome,1,,,ir,1,military-other,FBI,1,1,1,unexplained,medium,"A grainy, grayscale sensor still showing a crosshair reticle and an indistinct smudge, submitted by the FBI to AARO.",fbi-photo-b5
INC-0719,,unknown,evening,18:10:00,Western United States,United States,"structured object with appendage, circular object",,dark,2,,,photo,1,military-other,FBI,1,1,1,unexplained,high,"A grainy monochrome surveillance photograph showing two dark objects, one structured with an appendage and one circular, captured by a U.S. military system.",fbi-photo-b6
INC-0720,,unknown,evening,,countryside near Kiev,USSR,,,reddish,,flashing,,visual,,scientist,CIA,1,1,1,not-assessed,high,Astronomers observed a reddish object flashing through the sky while in the countryside.,pursue-r3--cia-uap-010
INC-0721,,unknown,night,,,,,,white,,flashing,,visual,,civilian,AARO,1,1,1,explained,medium,"Commercial pilot reported white flashing lights in the night sky, later correlated to a Starlink satellite launch.",aaro-fy24-consolidated-annual-report
INC-0722,,unknown,night,,Pacific Ocean,International Waters,equilateral-triangle,,,,slowly rotate,,ir; photo,,,DoD,1,1,1,unexplained,medium,Equilateral triangle UAP observed over ships in the Pacific.,hearing-2024-11-13-house-oversight
INC-0723,unknown,unknown,night,after dark,"Boise, Idaho",USA,unknown,,bluish-green,1,pulsating,,visual,1,unknown,Department of War,1,1,1,unexplained,medium,Pulsating bluish-green light observed moving over mountains.,38_143685_box7_incident_summaries_1-100
INC-0724,,unknown,night,2245,"Martinsburg, West Virginia",USA,parachute flare,,red to blue,1,stationary,1 minute,visual,3,military-pilot; military-other,Department of War,1,1,1,not-assessed,high,A stationary red-to-blue flare-like object was observed.,38_143685_box7_incident_summaries_173-233
INC-0725,,year,night,,,,dome shaped like an eskimo hut,,,,hovering; motionless; noiseless; taking items,,,5,civilian,FBI,1,1,1,not-assessed,high,"A woman reported seeing a flying saucer hovering over her farm in Michigan, which she believed was piloted by outer space visitors who took newspapers and magazines.",65_hs1-834228961_62-hq-83894_section_9
INC-0726,,unknown,night,2243Z,,,,,,,increased speed; changed direction,,visual,,military-other,Department of War,1,1,1,not-assessed,high,"Two UAPs observed at 2243Z traveling at 278 knots, increasing speed and changing direction to the south.",dow-uap-d5-mission-report-arabian-gulf-2020
INC-0727,,unknown,night,18:20:22,Western United States,United States,circular,,dark,2,,,visual,1,military-other,FBI,1,1,1,unexplained,medium,"A grainy monochrome image captured by a U.S. military system showing two small, dark, circular objects near a central crosshair.",fbi-photo-b15
INC-0728,,unknown,night,18:18:58,Western United States,United States,small dark objects,,dark,1-2,,,other,1,military-other,FBI,1,1,1,unexplained,high,"A grainy monochrome image from a U.S. military system shows one to two small, dark objects near a central crosshair reticle.",fbi-photo-b20
INC-0729,,unknown,night,,Western United States,United States,elongated,,dark,2,,,visual; nvg,1,military-other,FBI,1,1,1,unexplained,medium,"Two small, dark, elongated objects observed in a grainy monochrome image captured by a U.S. military system.",fbi-photo-b22
INC-0730,,unknown,night,18:11:34,Western United States,United States,circular,,dark,1,,,ir,1,military-other,FBI,1,1,1,unexplained,high,"A grainy monochrome image captured by a U.S. military system showing a small, dark, circular object near a crosshair reticle.",fbi-photo-b3
INC-0731,,unknown,night,,Apollo 11 Command Module,,flashes,,,multiple,flashing; zapping,,visual,2,astronaut,NASA,1,1,1,partially-explained,high,Astronaut Buzz Aldrin observed flashes of light inside the cabin while trying to sleep.,nasa-uap-d4-apollo-11-technical-crew-debriefing-1969
INC-0732,,unknown,night,,,,discs or circles,,,,shining; appearing in the dark,,,,,CIA,1,1,1,partially-explained,low,"Observations of shining discs or circles in the dark, interpreted by the author as potentially advanced aircraft using rotary gas-turbines.",pursue-r3--cia-uap-005
INC-0733,,unknown,night,,Northeastern United States,United States,ball,basketball and beach ball,yellow,2,move laterally,,visual,2,civilian,FBI,1,1,1,not-assessed,high,"Witness observed two yellow balls of light, one basketball-sized and one beach ball-sized, moving laterally behind trees near their property.",pursue-r3--fbi-uap-d010
INC-0734,,day,night,,,,disc,,,,hovering,,,,unknown,FBI,1,1,1,not-assessed,high,"Witness observed a disc-like object that appeared to have all control surfaces removed, hovering near Pasco, Washington.",pursue-r3--fbi-uap-d013
INC-0735,,day,night,,,,half-moon,,white,,forming into fireballs,,,,civilian,FBI,1,1,1,not-assessed,high,"Ground observer group supervisor reported two half-moon shaped objects over Pasco, Washington.",pursue-r3--fbi-uap-d013
INC-0736,,year,night,,,,spherical,,shiny,,hovering; chugging; taking off,,,,federal-le,FBI,1,1,1,not-assessed,high,"Police officer observed a large, shiny, spherical metal ball hovering over Kennewick, Washington.",pursue-r3--fbi-uap-d013
INC-0737,,unknown,unknown,,Atlantic Ocean off the coast of New York,,cylindrical,,,,near miss,,visual,,civilian,AARO,1,1,1,not-assessed,medium,Commercial aircrew reported a near miss with a cylindrical object over the Atlantic Ocean.,aaro-fy24-consolidated-annual-report
INC-0738,,day,unknown,,"D.C. Cook Nuclear Power Plant, Michigan",,UAS,,,1,crashed,,visual,,government-civilian,AARO,1,1,1,explained,high,Crashed UAS recovered at D.C. Cook Nuclear Power Plant.,aaro-fy24-consolidated-annual-report
INC-0739,,day,unknown,,"Lynchburg, Virginia",,UAS,,,1,flyover,,visual,,contractor,AARO,1,1,1,explained,high,UAS flyovers observed for six consecutive nights at a fuel cycle facility.,aaro-fy24-consolidated-annual-report
INC-0740,,unknown,unknown,,off the coast of Virginia,United States,,,,102,,,visual; other,,,AARO,1,1,1,unexplained,high,U.S. Navy assets operating off the coast of Virginia reported approximately 100 airborne UAP and two likely uncrewed surface systems.,aaro-fy25-consolidated-annual-report
INC-0741,,day,unknown,,,,saucer-like,large,,,"flying in formation; periodically flipped; traveling at 1,700 miles per hour",,,,civilian; military-pilot; military-other; federal-le; government-civilian; contractor; astronaut; scientist; unknown,All-domain Anomaly Resolution Office,1,1,1,not-assessed,high,"Kenneth Arnold sighting of nine circular objects near Mount Rainier, Washington.",aaro-historical-record-report-vol1
INC-0742,,day,unknown,,"Roswell, New Mexico",,,,,,,,,,,USAF,1,1,1,explained,high,"Alleged recovery of metallic and rubber debris from a crashed military balloon near Roswell, New Mexico.",aaro-historical-record-report-vol1
INC-0743,,year,unknown,,,,,,,,,,,,military-other,AARO,1,1,1,explained,medium,Interviewee claimed to have touched an extraterrestrial spacecraft in a building.,aaro-historical-record-report-vol1
INC-0744,,decade,unknown,,,,,,,,,,,,,AARO,1,1,1,explained,medium,Interviewee overheard conversation about aliens present during specialized materials testing.,aaro-historical-record-report-vol1
INC-0745,,year,unknown,,,,,,,,,,,,military-other,AARO,1,1,1,not-assessed,medium,Interviewee encountered U.S. Special Forces loading containers onto a large extraterrestrial spacecraft.,aaro-historical-record-report-vol1
INC-0746,,year,unknown,,,,,,,,,,,,military-other,AARO,1,1,1,partially-explained,medium,Observation of a UAP destroying an ICBM loaded with a dummy warhead mid-flight.,aaro-historical-record-report-vol1
INC-0747,,unknown,unknown,,Gulf of Mexico,United States,orb,,,,formation flight; jamming sensors,,radar; visual,multiple,military-pilot,USAF,1,1,1,unexplained,high,Diamond formation UAP encounter over the Gulf of Mexico.,hearing-2023-07-26-house-oversight
INC-0748,,unknown,unknown,,,Kuwait,white orb,,,,emerging from ocean,,video,,military-other,DoD,1,1,1,unexplained,medium,Orb UAP observed off the coast of Kuwait.,hearing-2024-11-13-house-oversight
INC-0749,,unknown,unknown,,,United States,metallic orbs,smaller than a sedan,,,hovering; rapid acceleration; intercepting,,radar,,military-pilot,USAF,1,1,1,unexplained,medium,F-22 intercepted and boxed in by metallic orbs.,hearing-2024-11-13-house-oversight
INC-0750,,unknown,unknown,,,,,,,,,,,,,Office of the Director of National Intelligence,1,1,1,explained,high,"A UAP incident identified as a large, deflating balloon.",odni-2021-preliminary-assessment
INC-0751,,unknown,unknown,,,,,,,,remain stationary in winds aloft; move against the wind; maneuver abruptly; move at considerable speed; acceleration; signature management,,,,,Office of the Director of National Intelligence,1,1,1,unexplained,medium,18 incidents involving UAP exhibiting unusual movement patterns or flight characteristics.,odni-2021-preliminary-assessment
INC-0752,,unknown,unknown,,,,,,,,near miss,,,,,Office of the Director of National Intelligence,1,1,1,unexplained,medium,11 documented instances of near misses between pilots and UAP.,odni-2021-preliminary-assessment
